id_student,risk_proba,personalized_path
523132,0.12485165822054012,Standard monitoring (risk_p=0.12)
523831,0.318633628724303,Standard monitoring (risk_p=0.32)
523905,0.11011247782526312,Standard monitoring (risk_p=0.11)
526789,0.8685331903681014,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
526844,0.8498820636354512,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
527102,0.22655692137397532,Standard monitoring (risk_p=0.23)
527742,0.22260041538289377,Standard monitoring (risk_p=0.22)
528702,0.17755064706119938,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.18, tier=Low)"
530021,0.2759796911679246,Standard monitoring (risk_p=0.28)
530772,0.0961175668837873,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.10, tier=Low)"
530941,0.20270969664140112,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.20, tier=Low)"
530960,0.8546895738822085,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
531450,0.11011247782526312,Standard monitoring (risk_p=0.11)
531753,0.11870685175350011,Standard monitoring (risk_p=0.12)
531865,0.18096808505163722,Standard monitoring (risk_p=0.18)
532779,0.17567370682904349,Standard monitoring (risk_p=0.18)
532794,0.6577971415520012,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.66, tier=Medium); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.66, tier=Medium); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.66, tier=Medium)"
533209,0.19782090031343155,Standard monitoring (risk_p=0.20)
534428,0.25237450161686287,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.25, tier=Low)"
534588,0.4214028970126531,Standard monitoring (risk_p=0.42)
534715,0.24909612298523856,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.25, tier=Low)"
534884,0.32269703492320656,Standard monitoring (risk_p=0.32)
536767,0.38423489852846643,Standard monitoring (risk_p=0.38)
537194,0.056652282065342625,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.06, tier=Low)"
537221,0.8729976858801085,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.87, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
539657,0.9513646646437973,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.95, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.95, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.95, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.95, tier=High)"
541123,0.6570375755145013,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.66, tier=Medium)"
541171,0.16183723309207865,Standard monitoring (risk_p=0.16)
541315,0.16779682501786589,Standard monitoring (risk_p=0.17)
541476,0.0961175668837873,Standard monitoring (risk_p=0.10)
541995,0.6314053047144078,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.63, tier=Medium)"
542164,0.18093640160211835,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.18, tier=Low)"
543439,0.12160776296221866,Standard monitoring (risk_p=0.12)
544177,0.8360384471495582,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.84, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.84, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.84, tier=High)"
545964,0.12732502999243134,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.13, tier=Low)"
546114,0.8714174648614318,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.87, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
546250,0.43305197617325836,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.43, tier=Low)"
547408,0.13840897231580948,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.14, tier=Low)"
547788,0.11011247782526312,Standard monitoring (risk_p=0.11)
549288,0.4814394991701855,Standard monitoring (risk_p=0.48)
549839,0.8685331903681007,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
550081,0.11011247782526312,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
550245,0.2453464720171623,Standard monitoring (risk_p=0.25)
551000,0.11011247782526312,Standard monitoring (risk_p=0.11)
551237,0.5494521570818428,Standard monitoring (risk_p=0.55)
551242,0.14628585412698705,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.15, tier=Low)"
551276,0.2705022058506779,Standard monitoring (risk_p=0.27)
551922,0.1657347960595521,Standard monitoring (risk_p=0.17)
552698,0.29539205669663265,Standard monitoring (risk_p=0.30)
553196,0.6332822450213612,Standard monitoring (risk_p=0.63)
554048,0.2150005500745634,Standard monitoring (risk_p=0.22)
554243,0.15431311174936066,Standard monitoring (risk_p=0.15)
554599,0.24800769282474677,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.25, tier=Low)"
555749,0.22282908033684545,Standard monitoring (risk_p=0.22)
556290,0.7110728132487255,Standard monitoring (risk_p=0.71)
556863,0.20600556985495766,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.21, tier=Low)"
557085,0.256789413587629,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.26, tier=Low)"
559344,0.27855426364493785,Standard monitoring (risk_p=0.28)
559685,0.2495529620303255,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.25, tier=Low)"
559973,0.3786480744927469,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.38, tier=Low)"
560089,0.20270969664140112,Standard monitoring (risk_p=0.20)
560208,0.17947216132956242,Standard monitoring (risk_p=0.18)
560652,0.3063580388171341,Standard monitoring (risk_p=0.31)
561206,0.1211802235253913,Standard monitoring (risk_p=0.12)
561608,0.11870685175350011,Standard monitoring (risk_p=0.12)
561618,0.11870685175350011,Standard monitoring (risk_p=0.12)
561752,0.2837100447393542,Standard monitoring (risk_p=0.28)
561773,0.8498820636354512,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
561798,0.8884297846455406,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.89, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.89, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.89, tier=High)"
561979,0.3843236562780021,Standard monitoring (risk_p=0.38)
562239,0.11011247782526312,Standard monitoring (risk_p=0.11)
562769,0.8685331903681007,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
563027,0.18734904314073997,Standard monitoring (risk_p=0.19)
563302,0.11011247782526312,Standard monitoring (risk_p=0.11)
563820,0.15778161263570334,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.16, tier=Low)"
564278,0.11011247782526312,Standard monitoring (risk_p=0.11)
565182,0.11870685175350011,Standard monitoring (risk_p=0.12)
565575,0.1685942731837351,Standard monitoring (risk_p=0.17)
565576,0.11011247782526312,Standard monitoring (risk_p=0.11)
568019,0.2453464720171623,Standard monitoring (risk_p=0.25)
568232,0.14610627632400686,Standard monitoring (risk_p=0.15)
568749,0.11011247782526312,Standard monitoring (risk_p=0.11)
568775,0.34177417554454453,Standard monitoring (risk_p=0.34)
569157,0.8124339814398294,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.81, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.81, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.81, tier=High)"
569256,0.8873034998279762,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.89, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.89, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.89, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.89, tier=High)"
569589,0.056652282065342625,Standard monitoring (risk_p=0.06)
569981,0.1298145983875725,Standard monitoring (risk_p=0.13)
570275,0.11011247782526312,Standard monitoring (risk_p=0.11)
570484,0.10621857698479738,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
570692,0.552953442856767,Standard monitoring (risk_p=0.55)
571334,0.1340922504280911,Standard monitoring (risk_p=0.13)
571395,0.43633194330843805,Standard monitoring (risk_p=0.44)
571868,0.49957057057811155,Standard monitoring (risk_p=0.50)
572032,0.1211802235253913,Standard monitoring (risk_p=0.12)
572101,0.11011247782526312,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
572106,0.413830496253814,Standard monitoring (risk_p=0.41)
572119,0.21909577414223566,Standard monitoring (risk_p=0.22)
572306,0.2292827087780933,Standard monitoring (risk_p=0.23)
572371,0.3017917989567766,Standard monitoring (risk_p=0.30)
572395,0.22789552558338685,Standard monitoring (risk_p=0.23)
572496,0.2862599996014478,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.29, tier=Low)"
572538,0.16394406045766294,Standard monitoring (risk_p=0.16)
573130,0.1426866243563281,Standard monitoring (risk_p=0.14)
573131,0.1553397153987576,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.16, tier=Low)"
573159,0.1896646148624674,Standard monitoring (risk_p=0.19)
573252,0.6308792969201976,Standard monitoring (risk_p=0.63)
573297,0.12937526579758282,Standard monitoring (risk_p=0.13)
573534,0.19252276200554344,Standard monitoring (risk_p=0.19)
573554,0.34824284774703296,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.35, tier=Low)"
573713,0.22180296721702453,Standard monitoring (risk_p=0.22)
573873,0.35508532635280504,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.36, tier=Low)"
573934,0.11011247782526312,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
574031,0.11011247782526312,Standard monitoring (risk_p=0.11)
574063,0.24504050252886325,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.25, tier=Low)"
574244,0.17004406851743248,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.17, tier=Low)"
574306,0.8498820636354512,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.85, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
574512,0.11011247782526312,Standard monitoring (risk_p=0.11)
574841,0.11619788816892784,Standard monitoring (risk_p=0.12)
574849,0.1544215703629655,Standard monitoring (risk_p=0.15)
575404,0.16553662116528362,Standard monitoring (risk_p=0.17)
575630,0.267860710643189,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.27, tier=Low)"
575892,0.8360384471495582,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.84, tier=High)"
576203,0.5599517832117024,Standard monitoring (risk_p=0.56)
576262,0.4689763481563185,Standard monitoring (risk_p=0.47)
576268,0.18530964815084328,Standard monitoring (risk_p=0.19)
576445,0.2162376269991596,Standard monitoring (risk_p=0.22)
576913,0.22282908033684545,Standard monitoring (risk_p=0.22)
576923,0.10621857698479738,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
577354,0.37448268636387455,Standard monitoring (risk_p=0.37)
577618,0.1942484868099613,Standard monitoring (risk_p=0.19)
577728,0.3045731957532212,Standard monitoring (risk_p=0.30)
577743,0.1641871528008555,Standard monitoring (risk_p=0.16)
577934,0.6743733794295593,Standard monitoring (risk_p=0.67)
578132,0.11870685175350011,Standard monitoring (risk_p=0.12)
578418,0.28195745395485966,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.28, tier=Low)"
578439,0.2526550601916369,Standard monitoring (risk_p=0.25)
578445,0.8498820636354512,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.85, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
578551,0.1595899895925121,Standard monitoring (risk_p=0.16)
578710,0.15877034159285947,Standard monitoring (risk_p=0.16)
578861,0.11870685175350011,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.12, tier=Low)"
579031,0.8478640199507409,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
579161,0.2651598862243076,Standard monitoring (risk_p=0.27)
579201,0.24289734002798666,Standard monitoring (risk_p=0.24)
579251,0.3369863407225328,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.34, tier=Low)"
579409,0.2552965553991258,Standard monitoring (risk_p=0.26)
579486,0.5047231552148874,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.50, tier=Medium)"
581016,0.16183723309207865,Standard monitoring (risk_p=0.16)
581118,0.11011247782526312,Standard monitoring (risk_p=0.11)
581178,0.20194994939858235,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.20, tier=Low)"
581235,0.1712653259042086,Standard monitoring (risk_p=0.17)
581672,0.8088627359432147,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.81, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.81, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.81, tier=High)"
581866,0.11870685175350011,Standard monitoring (risk_p=0.12)
581877,0.44057632398753893,Standard monitoring (risk_p=0.44)
582040,0.3142468062993577,Standard monitoring (risk_p=0.31)
582253,0.1211802235253913,Standard monitoring (risk_p=0.12)
582348,0.29848901254858773,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.30, tier=Low)"
582460,0.11011247782526312,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
582694,0.40358140782608026,Standard monitoring (risk_p=0.40)
582709,0.1508934597816819,Standard monitoring (risk_p=0.15)
582816,0.4798393341076268,Standard monitoring (risk_p=0.48)
582898,0.12323045933054282,Standard monitoring (risk_p=0.12)
582933,0.5760392543671555,Standard monitoring (risk_p=0.58)
582964,0.11011247782526312,Standard monitoring (risk_p=0.11)
583179,0.6314053047144078,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.63, tier=Medium)"
583775,0.16218999356053823,Standard monitoring (risk_p=0.16)
583954,0.19866818662314867,Standard monitoring (risk_p=0.20)
584274,0.8498820636354512,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
584283,0.8685331903681007,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
584509,0.11870685175350011,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.12, tier=Low)"
584539,0.0961175668837873,Standard monitoring (risk_p=0.10)
584595,0.8498820636354512,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.85, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.85, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.85, tier=High)"
584664,0.9333733032180925,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.93, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.93, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.93, tier=High)"
584864,0.07072520671290279,Standard monitoring (risk_p=0.07)
585074,0.3566493618017878,Standard monitoring (risk_p=0.36)
585762,0.13920642048167867,Standard monitoring (risk_p=0.14)
585963,0.22873982605491539,Standard monitoring (risk_p=0.23)
586036,0.11011247782526312,Standard monitoring (risk_p=0.11)
586134,0.19486973212262973,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.19, tier=Low)"
586180,0.18734904314073997,Standard monitoring (risk_p=0.19)
586376,0.11011247782526312,Standard monitoring (risk_p=0.11)
586398,0.47239187000050303,Standard monitoring (risk_p=0.47)
586502,0.12323045933054282,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.12, tier=Low)"
586561,0.4552752136752137,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.46, tier=Low)"
586652,0.15359561963230128,Standard monitoring (risk_p=0.15)
586818,0.1595899895925121,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.16, tier=Low)"
587037,0.505408967114806,Standard monitoring (risk_p=0.51)
587054,0.11011247782526312,Standard monitoring (risk_p=0.11)
587434,0.4556743873720048,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.46, tier=Low)"
587459,0.10901774646814978,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
587860,0.3169418901520609,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.32, tier=Low)"
588062,0.42385166107831235,Standard monitoring (risk_p=0.42)
588166,0.4023364857364857,Standard monitoring (risk_p=0.40)
588207,0.4087342307621604,Standard monitoring (risk_p=0.41)
588251,0.17947216132956242,Standard monitoring (risk_p=0.18)
588944,0.12479226209716483,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.12, tier=Low)"
588991,0.413830496253814,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.41, tier=Low)"
589133,0.11011247782526312,Standard monitoring (risk_p=0.11)
589554,0.24472593004931312,Standard monitoring (risk_p=0.24)
589621,0.11011247782526312,Standard monitoring (risk_p=0.11)
589935,0.4727877115965747,Standard monitoring (risk_p=0.47)
589968,0.6874553907627137,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.69, tier=Medium)"
590086,0.11870685175350011,Standard monitoring (risk_p=0.12)
590122,0.1496567691906786,Standard monitoring (risk_p=0.15)
590416,0.2292827087780933,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.23, tier=Low)"
590444,0.2544346518451181,Standard monitoring (risk_p=0.25)
590593,0.1712653259042086,Standard monitoring (risk_p=0.17)
590668,0.1712653259042086,Standard monitoring (risk_p=0.17)
590764,0.31471061854693566,Standard monitoring (risk_p=0.31)
590867,0.44053709807974517,Standard monitoring (risk_p=0.44)
591159,0.6314053047144078,Standard monitoring (risk_p=0.63)
591986,0.6131706771998697,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.61, tier=Medium)"
591999,0.2708722610548504,Standard monitoring (risk_p=0.27)
592090,0.8884297846455406,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.89, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.89, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.89, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.89, tier=High)"
592135,0.11011247782526312,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
592258,0.12732502999243134,Standard monitoring (risk_p=0.13)
592262,0.5187779656566717,Standard monitoring (risk_p=0.52)
592733,0.15877034159285947,Standard monitoring (risk_p=0.16)
592815,0.2791873185393274,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.28, tier=Low)"
593000,0.37198250307020464,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.37, tier=Low)"
593346,0.1426866243563281,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.14, tier=Low)"
593476,0.17386532987223471,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.17, tier=Low)"
593583,0.5665613850383108,Standard monitoring (risk_p=0.57)
593791,0.5147181487391198,Standard monitoring (risk_p=0.51)
593819,0.3255688067956985,Standard monitoring (risk_p=0.33)
594083,0.18432522995180692,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.18, tier=Low)"
594872,0.18376693641532038,Standard monitoring (risk_p=0.18)
595018,0.7517524535747739,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.75, tier=Medium); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.75, tier=Medium); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.75, tier=Medium)"
595130,0.30695704459408174,Standard monitoring (risk_p=0.31)
595137,0.3126844530253057,Standard monitoring (risk_p=0.31)
595365,0.1211802235253913,Standard monitoring (risk_p=0.12)
595421,0.19252276200554344,Standard monitoring (risk_p=0.19)
595850,0.9513646646437973,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.95, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.95, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.95, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.95, tier=High)"
595892,0.24125124794949004,Standard monitoring (risk_p=0.24)
596072,0.6221169405938664,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.62, tier=Medium)"
596128,0.11011247782526312,Standard monitoring (risk_p=0.11)
596151,0.267860710643189,Standard monitoring (risk_p=0.27)
596496,0.826160723247444,Standard monitoring (risk_p=0.83)
596513,0.10621857698479738,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
596728,0.22297994989363332,Standard monitoring (risk_p=0.22)
596744,0.8721353427631153,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.87, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
596988,0.23562437298522895,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.24, tier=Low)"
597532,0.33074252566050194,Standard monitoring (risk_p=0.33)
597539,0.3454957001567171,Standard monitoring (risk_p=0.35)
597744,0.6833594180864226,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.68, tier=Medium)"
597853,0.38781479861460566,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.39, tier=Low)"
598035,0.3243330376744859,Standard monitoring (risk_p=0.32)
598201,0.1736290784337484,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.17, tier=Low)"
598282,0.11011247782526312,Standard monitoring (risk_p=0.11)
598313,0.24645393839559313,Standard monitoring (risk_p=0.25)
598317,0.712618989531339,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.71, tier=Medium); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.71, tier=Medium); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.71, tier=Medium)"
598395,0.5739624847228865,Standard monitoring (risk_p=0.57)
598581,0.17386532987223471,Standard monitoring (risk_p=0.17)
598769,0.20270969664140112,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.20, tier=Low)"
598837,0.18922598337289587,Standard monitoring (risk_p=0.19)
599108,0.18938560717841368,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.19, tier=Low)"
599232,0.8729976858801085,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.87, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.87, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.87, tier=High)"
599323,0.2615882616175271,Standard monitoring (risk_p=0.26)
599355,0.13591940392066829,Standard monitoring (risk_p=0.14)
599644,0.29499869883280483,Standard monitoring (risk_p=0.29)
600398,0.16779682501786589,Standard monitoring (risk_p=0.17)
600404,0.33657757150174633,Standard monitoring (risk_p=0.34)
600415,0.1211802235253913,Standard monitoring (risk_p=0.12)
600428,0.1753209463605839,Standard monitoring (risk_p=0.18)
600463,0.43710759662963367,Standard monitoring (risk_p=0.44)
600606,0.16779682501786589,Standard monitoring (risk_p=0.17)
600658,0.24095288689724229,Standard monitoring (risk_p=0.24)
600664,0.11011247782526312,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.11, tier=Low)"
601247,0.24358677366867987,Standard monitoring (risk_p=0.24)
601285,0.9014901310486193,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.90, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.90, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.90, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.90, tier=High)"
601316,0.6542912868874807,Standard monitoring (risk_p=0.65)
601706,0.1712653259042086,Standard monitoring (risk_p=0.17)
601803,0.28405312266983734,Standard monitoring (risk_p=0.28)
601874,0.22349050976583015,Standard monitoring (risk_p=0.22)
601882,0.9130236644370298,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.91, tier=High); Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.91, tier=High); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.91, tier=High); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.91, tier=High)"
601930,0.5368270884636893,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.54, tier=Medium)"
601983,0.2008445254231829,Standard monitoring (risk_p=0.20)
602109,0.33353005673077396,Standard monitoring (risk_p=0.33)
602448,0.7855814480083486,"Proactive mentor check-in and weekly SMS reminders (priority=0.90, risk_p=0.79, tier=Medium); Suggest microlearning modules (mobile-first) (priority=0.80, risk_p=0.79, tier=Medium); Offer a structured activity sequence and low-bandwidth content (priority=0.70, risk_p=0.79, tier=Medium)"
602471,0.18352778178593773,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.18, tier=Low)"
602570,0.23131125001652,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.23, tier=Low)"
602666,0.5750055322413249,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.58, tier=Medium)"
602779,0.20270969664140112,Standard monitoring (risk_p=0.20)
602865,0.11011247782526312,Standard monitoring (risk_p=0.11)
603055,0.1986489179924783,Standard monitoring (risk_p=0.20)
603113,0.27409597957033016,Standard monitoring (risk_p=0.27)
603121,0.45027307374069386,"Immediate financial outreach + offline materials (priority=1.00, risk_p=0.45, tier=Low)"
603200,0.1986489179924783,Standard monitoring (risk_p=0.20)
